20/04/2017;1229.079956
21/04/2017;1222.050049
22/04/2017;1231.709961
23/04/2017;1207.209961
24/04/2017;1250.150024
25/04/2017;1265.489990
26/04/2017;1281.079956
27/04/2017;1317.729980
28/04/2017;1316.479980
29/04/2017;1321.790039
30/04/2017;1347.890015
01/05/2017;1421.599976
02/05/2017;1452.819946
03/05/2017;1490.089966
04/05/2017;1537.670044
05/05/2017;1555.449951
06/05/2017;1578.800049
07/05/2017;1596.709961
08/05/2017;1723.349976
09/05/2017;1755.359985
10/05/2017;1787.130005
11/05/2017;1848.569946
12/05/2017;1724.239990
13/05/2017;1804.910034
14/05/2017;1808.910034
15/05/2017;1738.430054
16/05/2017;1734.449951
17/05/2017;1839.089966
18/05/2017;1888.650024
19/05/2017;1987.709961
20/05/2017;2084.729980
21/05/2017;2041.199951
22/05/2017;2173.399902
23/05/2017;2320.419922
24/05/2017;2443.639893
25/05/2017;2304.979980
26/05/2017;2202.419922
27/05/2017;2038.869995
28/05/2017;2155.800049
29/05/2017;2255.610107
30/05/2017;2175.469971
31/05/2017;2286.409912
01/06/2017;2407.879883
02/06/2017;2488.550049
03/06/2017;2515.350098
04/06/2017;2511.810059
05/06/2017;2686.810059
06/06/2017;2863.199951
07/06/2017;2732.159912
08/06/2017;2805.620117
09/06/2017;2823.810059
10/06/2017;2947.709961
11/06/2017;2958.110107
12/06/2017;2659.629883
13/06/2017;2717.020020
14/06/2017;2506.370117
15/06/2017;2464.580078
16/06/2017;2518.560059
17/06/2017;2655.879883
18/06/2017;2548.290039
19/06/2017;2589.600098
20/06/2017;2721.790039
21/06/2017;2689.100098
22/06/2017;2705.409912
23/06/2017;2744.909912
24/06/2017;2608.719971
25/06/2017;2589.409912
26/06/2017;2478.449951
27/06/2017;2552.449951
28/06/2017;2574.790039
29/06/2017;2539.320068
30/06/2017;2480.840088
01/07/2017;2434.550049
02/07/2017;2506.469971
03/07/2017;2564.060059
04/07/2017;2601.639893
05/07/2017;2601.989990
06/07/2017;2608.560059
07/07/2017;2518.659912
08/07/2017;2571.340088
09/07/2017;2518.439941
10/07/2017;2372.560059
11/07/2017;2337.790039
12/07/2017;2398.840088
13/07/2017;2357.899902
14/07/2017;2233.340088
15/07/2017;1998.859985
16/07/2017;1929.819946
17/07/2017;2228.409912
18/07/2017;2318.879883
19/07/2017;2273.429932
20/07/2017;2817.600098
21/07/2017;2667.760010
22/07/2017;2810.120117
23/07/2017;2730.399902
24/07/2017;2754.860107
25/07/2017;2576.479980
26/07/2017;2529.449951
27/07/2017;2671.780029
28/07/2017;2809.010010
29/07/2017;2726.449951
30/07/2017;2757.179932
31/07/2017;2875.340088
01/08/2017;2718.260010
02/08/2017;2710.669922
03/08/2017;2804.729980
04/08/2017;2895.889893
05/08/2017;3252.909912
06/08/2017;3213.939941
07/08/2017;3378.939941
08/08/2017;3419.939941
09/08/2017;3342.469971
10/08/2017;3381.280029
11/08/2017;3650.620117
12/08/2017;3884.709961
13/08/2017;4073.260010
14/08/2017;4325.129883
15/08/2017;4181.930176
16/08/2017;4376.629883
17/08/2017;4331.689941
18/08/2017;4160.620117
19/08/2017;4193.700195
20/08/2017;4087.659912
21/08/2017;4001.739990
22/08/2017;4100.520020
23/08/2017;4151.520020
24/08/2017;4334.680176
25/08/2017;4371.600098
26/08/2017;4352.399902
27/08/2017;4382.879883
28/08/2017;4382.660156
29/08/2017;4579.020020
30/08/2017;4565.299805
31/08/2017;4703.390137
01/09/2017;4892.009766
02/09/2017;4578.770020
03/09/2017;4582.959961
04/09/2017;4236.310059
05/09/2017;4376.529785
06/09/2017;4597.120117
07/09/2017;4599.879883
08/09/2017;4228.750000
09/09/2017;4226.060059
10/09/2017;4122.939941
11/09/2017;4161.270020
12/09/2017;4130.810059
13/09/2017;3882.590088
14/09/2017;3154.949951
15/09/2017;3637.520020
16/09/2017;3625.040039
17/09/2017;3582.879883
18/09/2017;4065.199951
19/09/2017;3924.969971
20/09/2017;3905.949951
21/09/2017;3631.040039
22/09/2017;3630.699951
